"model_key","model_class","model_class_label","training_regime","training_regime_label","learning_rate","window_id","window_row","window_col","n_pixels","generated_mean","generated_variance","generated_expected_variance","generated_expected_variance_ci95_low","generated_expected_variance_ci95_high","generated_log10_variance_ratio","reference_mean","reference_variance","reference_expected_variance","reference_expected_variance_ci95_low","reference_expected_variance_ci95_high","reference_log10_variance_ratio","evaldf_path","generated_growth_pct","reference_growth_pct"
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,71,8,9,1141,1173.24740378163,1805967.24442691,4168870.06751356,3014376.57579944,5765529.68840706,-0.363308490473622,844.450768536356,3342836.78021573,2201770.28594474,1598769.17359882,3032202.81709387,0.181343165538517,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,72,8,10,1749,1217.52741833376,1629947.05162213,4479732.88691604,3237610.37997929,6198400.79035251,-0.439078622390812,1909.30696942455,8171242.01270831,10729390.8508537,7709699.48477834,14931817.8040103,-0.118286992626641,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,73,8,11,1656,990.212830432271,1318758.56469139,2999305.02203917,2173431.89176687,4138998.16658911,-0.356855341518938,978.77751534797,1770610.36496054,2932429.99363894,2125288.32441319,4046107.80044048,-0.21910465072734,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,74,8,12,1418,576.579565854057,716957.784597243,1049712.52001973,765972.048270263,1438559.51033004,-0.165576792505346,936.440919742935,1880688.50229895,2691211.47580185,1951572.63583312,3711170.71150967,-0.155630956548689,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,75,8,13,180,224.726112241867,262928.002282045,168531.847926872,124474.733854839,228182.723401278,0.193154858889198,592.693337638552,538871.484006976,1107411.96381441,807789.080407869,1518170.13542704,-0.312824008842993,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,76,8,14,4417,622.454924839401,851409.254084753,1217911.6558973,887832.865095662,1670707.24669634,-0.155477420588405,1216.17159755223,4068648.38380041,4470053.69319648,3230661.23518302,6184919.60792899,-0.0408625804419245,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,77,8,15,2931,211.598882355326,262260.39636395,149946.468424688,110833.554929478,202862.241559808,0.242796471631455,788.600225938371,809308.014211478,1927887.71544455,1401126.17812614,2652688.31700281,-0.376967894971413,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,78,8,16,35,63.6908830984541,26423.6093084544,14577.2538238931,10942.3130213319,19419.6902091859,0.258316423457623,305.374695354039,236294.989904333,305648.663041884,224859.319892721,415464.679266407,-0.111767986946383,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,79,9,5,861,654.033907829439,1021976.21856306,1340722.07689868,976738.033589771,1840345.74846757,-0.117897970853848,522.963589678479,1610113.25376242,868526.80653533,634556.48632796,1188765.42896229,0.26807319773064,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,80,9,6,1697,646.066271741745,896846.57969746,1309196.62101081,953921.410021046,1796789.31037758,-0.164286719528308,787.79014517315,3831196.41517572,1924045.0343419,1398351.90426909,2647366.0048475,0.299119184718498,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,81,9,7,2248,782.978355888033,1102261.31643395,1901296.56985907,1381927.59945518,2615859.64994334,-0.236765298453968,597.335393158405,4586798.08781329,1124311.64063128,820034.169707593,1541492.67427448,0.610622915600731,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,82,9,8,1464,1095.05993176105,1611941.78416069,3646475.43311283,2638986.69174991,5038594.21719112,-0.354523938941886,1163.00822556604,7105420.11457003,4098530.89560854,2963850.28846924,5667612.6886738,0.238961547847324,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,83,9,9,1423,937.66390913523,1545429.68085431,2698038.76338491,1956490.7437714,3720647.89567853,-0.241998936134924,767.090833342516,1898132.83409414,1827118.00996751,1328361.84368034,2513140.70652499,0.0165600032268059,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,84,9,10,1692,1133.24769938818,1129626.83519621,3897384.4368145,2819330.02203944,5387664.91669397,-0.537838245735288,957.598877366374,2446849.68883005,2810507.01471514,2037496.72390109,3876791.35239997,-0.0601773823320428,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,85,9,11,1663,1055.26973343856,1185636.51190368,3393658.60549826,2457188.9404171,4687030.18365267,-0.456716586097825,1255.1810252176,7194605.82769646,4752594.95675978,3433470.69359092,6578520.9307832,0.180076202326128,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,86,9,12,2144,888.760930867933,1202910.27046059,2431584.34736669,1764484.22393436,3350895.60912884,-0.305656106162509,803.426761161533,1377410.66346724,1998874.96506018,1452369.84486769,2751021.81449406,-0.161722187864502,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,87,9,13,1169,673.459618358404,778653.14343249,1419106.91465787,1033454.03362922,1948673.44816259,-0.26067107498371,678.42266324901,581185.791516377,1439479.51476671,1048191.35609349,1976834.9179634,-0.393890500429934,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,88,9,14,89,122.376365640606,126206.290966172,51792.3875928282,38552.8020849166,69578.6367656848,0.386815071440042,483.14763940328,389491.767438766,744764.648601189,544688.129624864,1018333.88986844,-0.281520771443482,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,89,10,5,11,9.25863550254783,856.904333124224,344.971799519455,265.445869872555,448.323202469969,0.395148744777302,0,0,0,0,0,NA,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,90,10,6,540,363.87335964086,429996.278845121,429524.909917219,315281.829403542,585164.227790803,0.000476341822697143,392.633466133176,678205.569726434,497878.042451059,365097.756239843,678948.421123842,0.134238378748734,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,91,10,7,2166,75.3523086696793,79004.8874386487,20203.5457669413,15132.9293418103,26973.1822793315,0.592226362879948,65.9979350819489,244861.16653676,15619.7714371839,11719.5134518941,20818.0365807281,1.19524523958022,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,92,10,8,310,428.892706629147,735507.080188794,591008.33847284,432899.423027341,806863.759950927,0.0949932493806158,422.343926117569,857660.806415707,573615.783010418,420242.85052389,782964.103038202,0.174694471624493,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,93,10,9,1581,567.852189821879,806040.495616162,1019087.23466087,743770.583292583,1396316.03504842,-0.101854500159205,557.114142758181,1693581.74777007,982009.888885921,716885.845389827,1345184.07368659,0.236690303341977,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,94,10,10,1043,1111.0855139401,1240561.55585487,3750784.1474779,2713969.27383017,5183692.3345551,-0.480503753261912,989.426300230363,1500713.71006978,2994681.88988178,2170103.91310894,4132576.12569253,-0.3000528460982,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,95,10,11,2489,1080.77497978573,1228846.3565145,3554699.22283499,2573001.40492643,4910952.06579766,-0.461305273096088,1029.82299084122,5302846.27341038,3236597.50207388,2344203.31175646,4468709.40668613,0.214420342728336,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,96,10,12,1490,942.34715484428,966021.533903637,2724260.33566456,1975378.96361925,3757048.40091924,-0.450261799732472,550.153533001823,879606.67503288,958331.713744386,699713.330180622,1312537.05475524,-0.0372273439322629,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,97,10,13,323,324.646492072878,373731.157617496,344205.301428382,253025.638324585,468242.231561607,0.0357417510649274,288.264149193542,303228.778749071,273279.985250615,201195.338396449,371191.255889926,0.0451625912416359,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,98,11,9,1483,603.051983668721,846723.368922092,1145293.70073429,835235.560565687,1570452.3644243,-0.13117532591377,723.861362016473,1292791.54934371,1632535.75502897,1187780.26621617,2243826.62959899,-0.101334197199452,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,99,11,10,1600,1084.20466839164,1243263.66299795,3576630.38184449,2588770.49043617,4941451.91147391,-0.458910820699651,848.991217894146,1925273.24509007,2224810.43194923,1615388.00988572,3064143.98758619,-0.0628006366135237,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,100,11,11,2218,890.606517164222,1060060.63558637,2441396.2713709,1771557.05741623,3364506.79299987,-0.362307569292019,934.015168190648,5985965.28678542,2677694.63671249,1941835.3958356,3692408.00886394,0.349373145273413,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,101,11,12,4341,739.449668256983,1035143.56379182,1701476.37504898,1237600.45331467,2339221.71496954,-0.215825337148244,956.38611475605,1304734.19120053,2803601.29250715,2032523.46016503,3867202.69723703,-0.332194208094181,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,102,11,13,855,118.753232028116,176664.343923753,48857.1297772241,36381.9216786624,65610.0343228567,0.558220955139283,1039.40080721279,1207289.01423203,3295289.69524865,2386429.08640227,4550285.71244187,-0.436082351498042,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,103,12,9,156,346.196750971672,238868.701992235,389945.102729916,286412.443213262,530902.852673281,-0.212844220849595,2165.45513946649,14098777.8418376,13699737.5852217,9828161.73001036,19096430.7527466,0.0124692188547669,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,104,12,10,1485,844.386947710085,1620395.97080784,2201447.26115464,1598536.16796028,3031755.01485788,-0.133087131150384,994.441513579448,2088964.40383936,3024219.99222827,2191366.44145338,4173608.93567729,-0.160682340439566,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,105,12,11,2575,807.639725718904,887193.541981156,2019273.01899652,1467092.37066636,2779282.07301311,-0.357176670528721,1067.68940591525,3583007.32768692,3471624.46064977,2513262.57324267,4795430.65817906,0.0137149566589502,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,106,12,12,5417,715.615932917187,940220.626247118,1596628.95547574,1161826.61000087,2194151.86355703,-0.22997422673819,982.226450640545,2295147.61792145,2952522.75017013,2139753.92633128,4074015.4664507,-0.109382629219541,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",1e-04,107,12,13,1890,306.946703429348,490432.524425921,308710.529621161,227096.891360689,419654.318154507,0.201027821114467,1137.45602827051,1321323.88637679,3925529.84829224,2839554.92875699,5426830.95641995,-0.472888997857899,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0001.csv",2.57987381626136,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,1,1,4,376,602.670141180864,731184.996121084,1143886.33122784,834215.986887211,1568509.78563996,-0.194355599342929,673.284322352117,776669.807421671,1418389.92386548,1032935.34472159,1947682.38535336,-0.261559214866573,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,2,1,5,2873,742.046697315078,1297563.80179465,1713096.27937591,1245996.28851433,2355303.05303782,-0.120653050354231,919.540035845735,1253510.86855836,2597722.15738253,1884218.23128624,3581411.2690915,-0.31646459485402,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,3,1,6,1631,651.848423281205,1327848.18021981,1332038.59603083,970453.701535581,1828347.72901398,-0.00136838604218167,382.277176224914,608163.144087705,472701.090539566,346754.354811977,644393.698006926,0.109433493246531,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,4,1,7,540,731.590111996776,1388390.63375261,1666544.00223094,1212358.15263352,2290881.53969919,-0.0793051097401985,820.132858823158,1685056.64388418,2080351.65564922,1511170.72044647,2863914.01885011,-0.0915222484036353,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,5,2,3,348,289.590894885368,276886.811701415,275726.995218626,202984.912168901,374537.078051558,0.00182298245817869,583.114429750892,488822.873437225,1072931.80534022,782801.751128536,1470592.85093704,-0.341420599838488,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,6,2,4,1396,809.643954610691,1013678.82649797,2029012.20835185,1474121.39285266,2792775.7928226,-0.301384285004199,1088.67011100457,3302729.19463101,3605282.68065437,2609371.29047683,4981300.76576843,-0.0380663568426028,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,7,2,5,1481,1051.57478451587,1334970.0811381,3370628.92106232,2440624.19488668,4655013.80642883,-0.402239410288205,1117.40056776099,2449083.63757663,3792279.82981508,2743794.69148165,5241422.16335305,-0.189896759372848,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,8,2,6,1384,871.87759922026,1008655.87102543,2342715.00842722,1700414.89620041,3227632.04613993,-0.365976439092717,816.481194901174,1445455.32557506,2062407.48376139,1498221.92901256,2839048.43915773,-0.154369802362713,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,9,2,7,2309,615.557092304399,1215771.46893445,1191847.70627644,868957.157614245,1634719.20624539,0.00863118237008904,391.641129620083,866225.085654845,495438.159967142,363320.382495047,675599.229159609,0.242641302575761,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,10,2,8,427,663.175529875293,1249918.58369138,1377340.51229131,1003236.26187499,1890947.28618897,-0.0421595965944449,714.296708224943,1037885.38753054,1590919.99554161,1157699.78488831,2186254.55861023,-0.185498942791545,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,11,3,3,527,353.129471823156,442803.986228587,405247.089692483,297575.861155736,551876.765361288,0.0384916172296972,748.711936674946,967507.682325204,1743094.06972155,1267669.12896712,2396821.74667618,-0.255666403209717,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,12,3,4,702,628.368597563868,683310.078004939,1240474.48709421,904170.875758742,1701865.20533562,-0.25897001044883,1298.66393956768,7280178.78945513,5077422.95427707,3666535.42661807,7031221.80941227,0.156498702951587,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,13,3,5,1135,732.493688996595,804924.197121378,1670542.13953198,1215247.40195203,2296413.91166065,-0.317102452144848,896.596957145314,1312205.57855719,2473376.0037758,1794608.04622819,3408871.85305538,-0.275288263296267,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,14,3,6,1243,897.332824379942,771779.681194309,2477318.31837165,1797449.52923967,3414341.23779584,-0.506488473402492,1255.7773463723,2394884.38474863,4756979.18300034,3436617.07075511,6584629.73371849,-0.298046698619346,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,15,3,7,1433,920.182907231024,1338481.05414187,2601248.95252135,1886759.39938052,3586305.7659684,-0.288569690097954,872.297067332883,2967360.04739782,2344903.53803191,1701992.88215146,3230667.21390981,0.102245263132542,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,16,3,8,487,895.08092143982,1488936.64810697,2465263.63366217,1788760.83814128,3397617.30795295,-0.218987149657491,774.987524175917,1375231.96846462,1863808.60891756,1354858.58947204,2563944.7228429,-0.132025354055256,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,17,3,9,431,810.793421385583,1190042.60988557,2034608.08712076,1478159.98069968,2800529.11878843,-0.232918254655995,610.900175449458,638713.709103656,1174405.84728948,856324.110665345,1610639.09910945,-0.264511967114479,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,18,3,10,15,554.168366982052,464266.404731862,971954.92909336,709593.858931169,1331319.84204575,-0.320878868187155,258.818089714603,85810.7424537562,221698.646556791,163445.99164498,300712.727124395,-0.412221382206662,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,19,4,1,473,358.146569166356,444386.475933312,416498.921155652,305782.741254236,567302.623464916,0.0281469527294924,212.961918125678,245472.609263059,151827.239056222,112214.478096018,205423.675363093,0.208653344432248,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,20,4,2,320,138.168343949784,110786.965336842,65553.133683194,48719.8952267671,88202.4338452559,0.227895208980487,327.102391751645,530926.127937993,349278.150543033,256729.838541717,475189.121528382,0.181862679622629,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
"single_latent_conus_model","2A","single-latent cGAN","MSASample","CONUS Model",2e-04,21,4,3,205,157.300669142894,193629.940420753,84320.0831666748,62563.4081215087,113642.728852405,0.36104148560404,206.671442565237,238371.35404411,143242.265694176,105910.167704249,193733.492505626,0.221182881725673,"/Users/9oy/Documents/Projects/IM3/EvaluationP/Script/Revision/5_UrbanScaling/data/model_evaldfs/single_latent_conus_model/Evaldf_0.0002.csv",2.7393858557245,3.06913108089765
